income,debt,age,employment_years,late_payments,credit_history_years,credit_utilization,active_loans,payment_ratio,creditworthy,debt_to_income,late_payment_rate
39610.32,29312.16,49,0,1,20,0.064,0,0.883,1,0.7400132086789504,0.05
58386.86,21976.91,31,1,2,24,0.63,3,1.0,1,0.37640164242434,0.08333333333333333
61727.97,17248.27,25,20,1,13,0.463,2,0.934,1,0.2794238981129624,0.07692307692307693
133112.91,11998.06,64,17,1,21,0.392,2,0.951,1,0.09013445803265813,0.047619047619047616
55410.74,18908.97,42,17,0,11,0.023,3,0.939,1,0.3412509921361816,0.0
21687.26,32254.47,38,2,2,16,0.601,5,0.911,1,1.4872542681740342,0.125
81563.95,17847.25,35,17,1,20,0.352,2,0.943,1,0.21881296822922383,0.05
47457.16,14651.85,53,17,1,4,0.356,1,0.912,1,0.30873844958273944,0.25
66259.0,15292.51,48,26,2,2,0.438,3,0.78,1,0.23079898579815572,1.0
62512.73,34311.53,40,12,0,4,0.291,1,0.995,1,0.5488726856113946,0.0
57467.55,39913.98,66,10,1,18,0.443,0,1.0,1,0.69454814064633,0.05555555555555555
92762.32,11666.53,65,2,0,12,0.574,2,0.859,1,0.12576798424187752,0.0
32609.32,11655.63,30,17,1,7,0.264,1,0.911,1,0.3574324763595193,0.14285714285714285
51507.68,23033.62,52,20,0,19,0.518,2,1.0,1,0.4471880698179378,0.0
88429.39,48582.7,68,8,4,1,0.814,1,0.886,1,0.5493953989731242,4.0
49306.16,37911.92,44,22,1,5,0.53,3,0.967,1,0.7689083879174529,0.2
31513.76,7977.84,22,29,1,12,0.389,3,1.0,1,0.2531541777306167,0.08333333333333333
87815.43,15160.94,27,5,0,22,0.701,3,0.984,1,0.1726455134365339,0.0
107746.35,9830.4,53,17,0,18,0.465,1,0.945,1,0.09123650128287407,0.0
63697.12,15127.11,65,21,1,17,0.459,2,1.0,1,0.23748499147214192,0.058823529411764705
26896.78,51072.09,27,0,3,18,0.327,3,0.994,0,1.8988179997754377,0.16666666666666666
89306.44,7139.78,47,5,0,8,0.261,2,0.894,1,0.07994697806787505,0.0
30797.63,6284.64,45,12,2,11,0.33,2,0.818,1,0.20406245545517626,0.18181818181818182
74690.05,10504.58,34,4,1,22,0.694,0,0.982,1,0.14064229438860998,0.045454545454545456
43598.75,21695.91,51,11,1,18,0.369,0,0.992,1,0.4976268815046303,0.05555555555555555
38569.41,26946.74,64,4,0,15,0.427,1,0.919,1,0.6986557481693394,0.0
53278.23,23919.96,32,27,1,2,0.329,0,1.0,0,0.4489631130763916,0.5
59853.71,38650.79,23,18,1,18,0.494,2,1.0,1,0.6457542899178681,0.05555555555555555
48642.3,5722.27,38,10,2,9,0.637,2,0.994,1,0.11763979088159894,0.2222222222222222
84715.94,38969.94,36,24,1,10,0.414,0,0.92,0,0.460007172203956,0.1
53178.6,14695.04,56,0,1,17,0.235,1,0.794,1,0.2763337131853791,0.058823529411764705
101035.62,28957.9,47,18,1,10,0.69,1,0.928,1,0.28661080122040133,0.1
73767.27,7615.19,21,21,1,14,0.154,1,0.811,1,0.10323263962459231,0.07142857142857142
47488.45,18058.09,37,25,0,1,0.354,0,0.775,1,0.380262779686429,0.0
44023.09,20987.94,57,6,1,5,0.776,4,0.985,1,0.4767484517783736,0.2
30969.84,38153.21,44,18,2,13,0.217,0,1.0,0,1.2319472751554414,0.15384615384615385
74085.31,6423.46,48,23,3,23,0.391,2,0.803,1,0.08670355837074854,0.13043478260869565
55413.48,18363.42,33,24,2,19,0.363,2,0.922,1,0.3313890410780914,0.10526315789473684
22351.63,8890.37,36,5,0,11,0.353,2,0.939,1,0.3977504101490585,0.0
51076.04,25001.71,27,30,0,24,0.116,0,0.92,1,0.4894997732792127,0.0
43333.32,29831.43,24,8,1,7,0.098,1,0.844,0,0.6884178272054853,0.14285714285714285
132084.54,41555.61,22,12,2,22,0.417,4,1.0,0,0.31461373147833954,0.09090909090909091
30208.91,12712.71,51,5,0,10,0.387,2,0.845,0,0.42082650449817616,0.0
33980.25,32886.72,28,4,2,3,0.365,1,0.804,1,0.9678186593683096,0.6666666666666666
107111.85,43595.67,49,7,0,1,0.17,3,0.844,0,0.40701070889915536,0.0
119693.07,6185.83,67,4,0,24,0.454,0,0.974,1,0.051680769822346435,0.0
46485.71,26799.84,55,22,2,16,0.167,3,0.921,1,0.576517815905146,0.125
48908.37,33562.32,49,18,0,4,0.035,0,0.886,1,0.6862285535175268,0.0
85772.05,15213.75,26,12,0,24,0.352,1,0.977,1,0.1773742145605707,0.0
22809.85,8193.73,44,16,2,1,0.378,1,0.963,1,0.35921893392547516,2.0
28130.38,33224.68,64,18,1,9,0.579,1,0.778,1,1.1810960250092604,0.1111111111111111
57286.06,8253.94,39,5,2,18,0.321,2,0.976,1,0.14408287112082765,0.1111111111111111
130560.67,16029.7,61,9,1,2,0.489,0,1.0,1,0.12277587117161701,0.5
53426.6,17536.62,55,27,2,22,0.389,5,0.931,1,0.32823761946296415,0.09090909090909091
68020.48,28659.11,34,0,1,17,0.556,1,0.924,1,0.42133060513539455,0.058823529411764705
108266.14,11977.88,27,29,0,23,0.178,2,1.0,1,0.1106336662598297,0.0
167751.78,11535.07,21,29,4,21,0.691,3,0.89,1,0.06876272788282783,0.19047619047619047
50139.32,19195.33,34,7,2,20,0.271,2,0.928,0,0.38283985502795015,0.1
64509.39,34623.26,37,9,2,6,0.118,3,0.963,1,0.5367165927316938,0.3333333333333333
147571.4,79615.93,53,6,3,5,0.345,3,0.943,1,0.5395078585688012,0.6
32766.2,6756.53,49,17,2,6,0.533,4,0.921,1,0.20620425926717165,0.3333333333333333
103213.41,22094.84,44,6,5,4,0.317,2,0.946,1,0.2140694702364741,1.25
41105.64,8882.86,56,24,2,16,0.389,1,1.0,1,0.21609832616643362,0.125
68067.5,34903.92,58,12,0,2,0.116,0,0.997,1,0.5127839277188085,0.0
58277.07,9779.79,55,29,0,11,0.467,0,0.935,1,0.16781540321090269,0.0
42236.38,11609.81,64,26,1,14,0.094,5,0.88,1,0.2748770136077003,0.07142857142857142
41762.19,12272.31,38,12,1,13,0.043,2,0.889,1,0.293861744319443,0.07692307692307693
73609.47,17130.19,61,18,5,12,0.104,0,1.0,1,0.2327172033707076,0.4166666666666667
101735.87,22207.95,41,0,0,6,0.102,0,0.828,1,0.2182902647807504,0.0
61313.86,24650.02,30,2,0,3,0.426,1,1.0,1,0.40203014457090125,0.0
67083.51,17932.65,28,15,0,24,0.427,3,0.938,1,0.2673183022176389,0.0
84050.31,7583.26,25,14,1,12,0.097,2,0.844,1,0.09022286770863784,0.08333333333333333
41978.55,28888.19,67,12,2,15,0.573,0,0.953,1,0.6881655035726578,0.13333333333333333
90672.03,17390.93,29,2,6,14,0.167,4,0.884,1,0.19180038210239697,0.42857142857142855
93980.91,38301.89,61,26,0,9,0.135,1,0.911,1,0.40754968216417564,0.0
209771.55,11362.76,59,12,1,18,0.806,1,0.834,1,0.054167307244476194,0.05555555555555555
54879.53,6352.78,42,14,0,10,0.183,4,0.923,1,0.11575864443445488,0.0
52891.91,17606.27,65,12,0,10,0.392,0,0.791,1,0.33287264536296757,0.0
91874.35,41793.51,65,15,0,20,0.366,1,0.898,1,0.4548985652687611,0.0
93970.8,19985.04,66,20,0,8,0.55,2,0.882,1,0.212672872849864,0.0
51090.47,15809.11,45,23,0,17,0.349,1,0.905,1,0.30943363801507406,0.0
54215.35,10223.06,35,17,2,16,0.271,1,0.887,1,0.18856393991738502,0.125
82921.65,56425.43,23,5,1,1,0.807,2,0.942,0,0.6804668020957133,1.0
44789.53,9217.74,62,27,1,17,0.155,1,1.0,1,0.20580122184805244,0.058823529411764705
54035.81,11233.11,63,8,1,20,0.333,1,0.965,1,0.20788269852899402,0.05
67674.13,26072.84,47,0,4,7,0.609,0,1.0,0,0.38527041278550606,0.5714285714285714
101754.16,5386.84,24,1,1,22,0.431,1,0.905,1,0.05293975204551833,0.045454545454545456
49517.09,41217.2,61,23,0,1,0.123,3,0.963,1,0.8323833246259019,0.0
28369.49,27007.03,35,11,3,5,0.388,2,0.965,0,0.9519744627062382,0.6
27437.71,32293.69,47,0,0,23,0.565,4,1.0,1,1.1769819711630454,0.0
36879.34,25871.65,53,25,1,21,0.313,3,0.889,1,0.70152150228285,0.047619047619047616
35997.94,16210.21,28,9,1,19,0.145,1,0.995,1,0.4503093788144543,0.05263157894736842
60631.37,9018.92,24,30,0,15,0.607,0,0.88,1,0.14875006123067977,0.0
38068.65,16433.51,24,27,0,5,0.162,3,0.9,1,0.4316809238047579,0.0
47377.5,9549.3,67,1,1,12,0.598,2,0.915,1,0.2015577014405572,0.08333333333333333
45880.89,24689.37,67,21,2,14,0.628,4,0.972,0,0.5381188115574915,0.14285714285714285
53311.86,30410.22,41,18,1,3,0.227,2,0.864,0,0.5704212908722375,0.3333333333333333
117861.97,47007.04,41,5,0,15,0.071,1,0.874,1,0.3988312769589716,0.0
87554.7,22920.25,40,10,1,3,0.655,0,0.895,0,0.26178206309883995,0.3333333333333333
65473.5,32830.1,38,15,4,4,0.058,3,0.943,1,0.5014257676769991,1.0
52821.88,14838.54,47,4,1,5,0.282,2,0.874,1,0.2809165444319665,0.2
53486.68,13190.43,38,22,0,5,0.04,2,0.958,1,0.24661149280531153,0.0
75329.6,24489.84,51,8,2,2,0.164,1,0.915,1,0.32510248295490746,1.0
84543.26,14001.5,39,29,5,23,0.115,1,0.986,1,0.1656134386111915,0.21739130434782608
43205.14,21441.8,51,24,3,20,0.75,1,0.944,1,0.4962789149624327,0.15
66075.87,9030.4,67,19,1,13,0.269,2,1.0,1,0.1366671373377301,0.07692307692307693
26053.67,10148.38,31,3,0,9,0.361,2,0.948,1,0.3895182521310817,0.0
71497.21,27204.65,24,0,1,5,0.327,0,0.855,0,0.3804994628461726,0.2
91592.96,32031.52,46,4,1,23,0.765,0,0.925,1,0.3497159607026566,0.043478260869565216
57303.2,9484.84,26,15,1,20,0.049,0,0.941,1,0.16552025017800054,0.05
147204.74,27834.36,32,24,3,19,0.4,1,0.876,1,0.18908603078949768,0.15789473684210525
43721.06,12731.68,59,4,1,12,0.506,1,1.0,1,0.2912024548352671,0.08333333333333333
71681.7,18194.15,41,21,2,1,0.648,1,0.918,1,0.2538186175830094,2.0
63960.53,45213.04,47,1,1,16,0.422,3,0.895,0,0.7068897021334877,0.0625
62131.51,30424.2,59,8,0,12,0.118,1,0.953,1,0.48967424097692136,0.0
61740.63,30195.37,27,18,2,8,0.539,1,0.877,1,0.48906805777654033,0.25
68209.55,62245.45,44,25,2,8,0.215,2,1.0,1,0.9125620972429813,0.25
95198.93,11391.3,22,24,1,2,0.039,2,0.994,1,0.11965785749902862,0.5
120828.06,9483.5,45,16,3,21,0.322,0,0.949,1,0.07848756323655283,0.14285714285714285
64934.21,11257.02,31,1,0,4,0.64,1,0.981,0,0.17336039046290083,0.0
93810.75,15255.59,65,9,1,20,0.181,1,0.905,1,0.16262091498042602,0.05
47398.57,3895.86,33,24,3,24,0.671,0,0.835,1,0.08219361892141472,0.125
91749.98,15729.59,30,2,0,2,0.701,2,0.917,1,0.1714397103955772,0.0
46131.27,12634.12,21,21,1,15,0.655,1,0.905,0,0.2738732317579811,0.06666666666666667
106185.15,29958.58,27,21,0,2,0.571,0,0.797,1,0.2821353079973989,0.0
175769.88,22633.8,31,23,0,20,0.7,0,0.866,1,0.1287695024881396,0.0
61525.36,12181.51,32,6,2,13,0.643,2,0.854,1,0.19799168993078628,0.15384615384615385
24233.66,26412.74,57,7,0,1,0.376,1,0.866,1,1.0899195581682668,0.0
50792.79,28803.38,64,6,2,19,0.764,1,1.0,0,0.5670761539186959,0.10526315789473684
113151.89,10922.41,62,12,1,19,0.62,1,0.976,1,0.09652874556492162,0.05263157894736842
83368.61,13064.6,67,16,1,23,0.832,2,1.0,1,0.15670886200453624,0.043478260869565216
72704.14,4237.13,65,3,1,12,0.349,2,0.976,0,0.058279074616658696,0.08333333333333333
102338.71,8859.08,43,17,0,23,0.513,2,1.0,0,0.08656626607859333,0.0
80833.49,11109.12,40,7,1,16,0.393,2,0.942,1,0.1374321460077995,0.0625
112433.69,18889.0,52,17,1,13,0.267,2,1.0,1,0.16800124588991075,0.07692307692307693
98310.21,9736.42,36,9,1,9,0.475,2,0.854,1,0.09903772965188458,0.1111111111111111
128914.9,12892.27,50,29,2,8,0.36,1,0.935,1,0.10000605050308382,0.25
76389.52,8116.56,69,9,4,15,0.085,1,0.868,0,0.10625227125396258,0.26666666666666666
97685.58,20117.61,30,27,2,18,0.482,3,1.0,1,0.20594247380217223,0.1111111111111111
56609.69,23738.22,58,5,4,1,0.23,4,0.969,1,0.419331390085337,4.0
49587.06,23380.66,66,2,1,10,0.4,1,1.0,1,0.471507284360073,0.1
140110.68,18145.21,47,5,2,2,0.433,2,0.842,1,0.1295062589090282,1.0
71641.85,6610.6,38,13,2,10,0.495,2,0.898,1,0.09227288240044053,0.2
93371.25,12029.98,33,27,3,20,0.242,1,0.815,1,0.12884030148466472,0.15
68722.06,13813.17,29,5,0,17,0.311,1,0.965,0,0.20100052297617388,0.0
49921.67,13849.23,36,24,0,3,0.682,0,0.91,1,0.27741920492643773,0.0
65322.04,18899.01,57,21,1,18,0.347,2,0.993,1,0.2893205723519963,0.05555555555555555
124037.58,45466.4,46,10,2,1,0.549,0,0.942,1,0.36655342679210606,2.0
83449.8,30515.49,31,10,2,1,0.173,1,0.791,1,0.3656748128815168,2.0
30090.95,9473.37,47,29,1,22,0.37,4,0.824,1,0.3148245568850435,0.045454545454545456
58999.4,27975.63,60,22,2,1,0.035,3,0.946,0,0.4741680423868717,2.0
144954.44,27291.31,21,7,1,7,0.739,5,0.973,1,0.18827508836569615,0.14285714285714285
59037.85,10659.25,22,28,0,4,0.403,2,0.785,1,0.1805494271895064,0.0
28909.55,31253.6,68,12,2,14,0.775,1,0.934,0,1.081082202939859,0.14285714285714285
152362.0,16218.08,57,2,2,13,0.564,0,0.869,1,0.10644438902088448,0.15384615384615385
88363.93,7198.71,49,25,3,21,0.152,2,0.862,1,0.08146661199880993,0.14285714285714285
62984.05,24197.6,65,26,0,24,0.774,1,0.894,1,0.38418615506624293,0.0
54995.39,20726.17,49,13,2,18,0.102,2,0.949,1,0.37687104319107473,0.1111111111111111
105788.9,15523.91,46,21,2,12,0.523,0,0.891,1,0.14674422363782968,0.16666666666666666
50932.17,17567.09,31,7,2,2,0.433,1,0.801,1,0.34491147736293193,1.0
108973.27,11279.27,60,26,4,23,0.383,1,0.948,1,0.10350492373037902,0.17391304347826086
82961.38,26761.29,58,11,3,14,0.198,0,0.915,1,0.3225752753871741,0.21428571428571427
72565.83,17498.74,35,8,0,6,0.839,0,0.874,1,0.24114297321480374,0.0
69398.76,20056.7,57,15,2,14,0.719,2,0.918,0,0.2890066047289606,0.14285714285714285
60078.48,22703.38,56,8,1,10,0.55,1,0.916,1,0.37789537951026725,0.1
104055.6,8498.51,25,19,1,9,0.715,3,0.943,1,0.08167277878365027,0.1111111111111111
44034.92,10065.24,28,23,1,11,0.024,3,0.923,1,0.22857404986769592,0.09090909090909091
31328.27,4279.81,50,12,1,19,0.515,1,0.952,1,0.13661175672962472,0.05263157894736842
85702.79,25983.31,51,24,0,4,0.58,3,0.937,1,0.3031792780608426,0.0
86353.08,8186.08,53,13,0,24,0.317,3,0.997,1,0.09479777675561775,0.0
80680.41,19619.86,39,30,1,2,0.24,3,1.0,1,0.2431799739242773,0.5
78090.24,22908.64,61,8,1,4,0.13,1,0.939,1,0.2933611165748754,0.25
56269.02,26626.34,42,21,1,17,0.129,3,0.896,1,0.47319715182528505,0.058823529411764705
92643.1,8229.79,31,16,2,4,0.475,0,0.839,1,0.08883327522503025,0.5
63680.99,17253.53,26,29,1,19,0.314,2,0.985,1,0.27093689969329937,0.05263157894736842
52205.41,53306.27,64,6,1,18,0.594,0,0.877,0,1.021087086568231,0.05555555555555555
56488.45,54854.07,55,6,1,11,0.253,5,1.0,1,0.9710670057330304,0.09090909090909091
161366.01,34196.79,43,26,2,11,0.305,0,1.0,1,0.2119206516911461,0.18181818181818182
29774.37,22415.27,31,27,1,24,0.226,2,0.925,1,0.7528377594555318,0.041666666666666664
81393.22,9365.69,25,23,3,20,0.524,2,0.823,1,0.11506720092902087,0.15
30532.37,28716.61,28,14,3,16,0.463,2,0.986,1,0.9405300014378183,0.1875
61910.03,16242.93,26,12,2,4,0.28,1,1.0,1,0.26236346517680575,0.5
53477.17,25912.23,46,20,1,15,0.423,2,0.848,1,0.48454751812782915,0.06666666666666667
25434.96,11929.61,30,23,2,1,0.733,2,1.0,0,0.4690241305667475,2.0
77436.19,16086.26,27,8,1,7,0.217,0,0.811,1,0.20773568534299014,0.14285714285714285
54782.46,20026.72,34,0,0,17,0.794,2,0.838,1,0.3655681033673917,0.0
25273.2,21124.9,55,2,2,10,0.606,3,0.962,1,0.8358617033062691,0.2
94840.16,24811.11,45,10,0,24,0.495,0,1.0,1,0.26160974422649647,0.0
123982.45,12352.95,28,21,1,23,0.396,2,0.935,1,0.09963466603539453,0.043478260869565216
127096.07,7517.52,57,13,1,3,0.844,1,0.971,1,0.059148327717764994,0.3333333333333333
76395.03,51752.98,44,19,1,22,0.569,0,1.0,1,0.6774390951872131,0.045454545454545456
66361.26,90775.28,30,14,0,21,0.439,1,1.0,1,1.3678956668393578,0.0
118162.14,24075.51,54,7,3,3,0.665,3,0.896,0,0.2037497797517885,1.0
138581.68,7612.39,69,23,1,10,0.469,1,0.88,1,0.0549307094559685,0.1
108255.39,10889.46,47,22,1,23,0.222,0,1.0,1,0.10059046482581606,0.043478260869565216
42550.66,25060.63,28,29,3,1,0.124,2,0.972,1,0.5889598422210137,3.0
71164.38,43038.58,36,25,0,2,0.433,0,0.981,1,0.6047769965817168,0.0
79215.31,8182.46,50,11,2,13,0.518,1,0.894,1,0.10329392133919567,0.15384615384615385
28790.91,16602.54,69,21,2,23,0.83,3,0.985,1,0.5766590913590436,0.08695652173913043
80286.35,20444.78,66,10,2,7,0.53,5,0.863,1,0.25464826835445875,0.2857142857142857
180771.46,31574.43,66,27,1,19,0.692,0,0.957,1,0.17466490562171708,0.05263157894736842
86691.73,14397.16,61,18,0,17,0.795,0,0.948,1,0.16607304987453822,0.0
126143.88,6513.6,49,25,0,4,0.18,1,0.948,1,0.05163627438762784,0.0
70576.62,26954.5,52,8,1,7,0.665,1,0.995,1,0.3819182613165663,0.14285714285714285
62893.26,37393.21,56,0,1,15,0.423,2,0.869,0,0.5945503540442966,0.06666666666666667
77166.03,17059.16,56,4,0,12,0.604,2,0.987,1,0.22107085203165175,0.0
45027.13,23424.39,52,16,0,6,0.343,1,0.941,1,0.5202283601020097,0.0
42126.98,13222.93,27,29,1,5,0.385,3,0.885,0,0.31388269465316526,0.2
114918.63,10387.67,64,19,0,14,0.308,2,0.847,1,0.09039152311509456,0.0
120535.14,35077.1,21,25,3,20,0.351,4,1.0,1,0.2910114013224691,0.15
41612.03,23155.77,41,14,3,10,0.393,4,0.935,1,0.5564681655761567,0.3
100482.82,24757.08,42,29,0,23,0.607,1,0.915,1,0.24638122218305578,0.0
62505.55,47786.66,69,29,1,17,0.302,0,0.86,1,0.7645186707420382,0.058823529411764705
75739.6,9067.75,25,6,1,10,0.347,1,1.0,0,0.11972270780410775,0.1
79956.73,12573.04,44,26,0,17,0.363,1,1.0,1,0.15724805153987664,0.0
101681.46,19946.0,38,0,0,11,0.586,3,0.997,1,0.19616162081071611,0.0
67465.1,12473.02,25,18,0,19,0.666,3,0.936,1,0.18488107184307145,0.0
122604.06,29946.44,31,13,1,24,0.406,1,0.993,1,0.24425324903596177,0.041666666666666664
74710.68,15935.71,41,9,1,19,0.636,1,0.882,1,0.2132989553836212,0.05263157894736842
86079.41,9442.54,65,28,3,4,0.454,1,0.955,1,0.10969568680826228,0.75
44675.23,18786.21,40,20,1,2,0.179,2,0.936,1,0.42050617310755867,0.5
171706.02,20107.48,64,4,2,20,0.349,4,0.959,1,0.11710410619266581,0.1
80303.12,33046.48,56,4,1,21,0.536,1,0.813,1,0.41152174411156134,0.047619047619047616
89589.32,23240.89,61,3,1,14,0.181,2,1.0,1,0.259415854479083,0.07142857142857142
31522.57,24291.27,62,9,0,6,0.494,0,1.0,1,0.7705992880656621,0.0
44888.04,22166.04,55,2,3,22,0.393,2,0.859,1,0.4938072591273756,0.13636363636363635
113458.25,15927.18,56,8,3,11,0.645,3,0.98,1,0.14037921438062018,0.2727272727272727
73957.33,11300.3,28,23,0,8,0.145,1,0.836,1,0.15279486157761507,0.0
27472.52,21717.46,56,27,3,9,0.209,1,0.946,1,0.7905157590202864,0.3333333333333333
103711.99,14495.53,23,24,0,8,0.47,0,0.786,1,0.1397671571049789,0.0
50890.94,53987.71,57,15,0,7,0.606,1,0.92,1,1.060851106306938,0.0
122667.8,43068.43,53,21,2,8,0.557,1,0.906,0,0.35109808768071166,0.25
62480.92,27159.24,58,29,0,17,0.646,1,1.0,1,0.4346805392750299,0.0
71272.12,23020.27,52,1,1,1,0.608,0,1.0,1,0.32299123416000536,1.0
110489.1,16999.75,39,28,2,9,0.775,3,1.0,1,0.15385906845109606,0.2222222222222222
43402.43,7929.91,39,22,1,5,0.224,1,1.0,1,0.1827065903913675,0.2
41579.46,15640.44,50,11,0,16,0.647,3,0.946,1,0.37615784331975455,0.0
59499.21,19226.35,44,13,1,24,0.498,1,0.967,1,0.32313622315321494,0.041666666666666664
94312.62,20895.18,37,13,1,19,0.421,2,0.967,0,0.2215523224781583,0.05263157894736842
35712.2,24424.1,44,4,0,6,0.218,1,0.857,1,0.6839147406208522,0.0
30684.93,32760.92,47,7,1,13,0.711,1,1.0,0,1.0676550345723455,0.07692307692307693
94166.24,11478.45,32,9,2,1,0.211,2,0.988,1,0.12189559655349944,2.0
49553.21,11546.39,52,0,1,10,0.539,1,0.992,1,0.23300993013368862,0.1
54482.83,46220.74,36,15,0,7,0.194,1,0.78,1,0.8483542429789348,0.0
28185.92,29710.78,34,14,0,13,0.215,1,0.972,0,1.0541000613072058,0.0
47887.12,13962.44,41,10,2,10,0.364,1,1.0,0,0.29156984174450246,0.2
64779.03,16788.34,26,5,1,17,0.637,1,0.939,1,0.25916318907523006,0.058823529411764705
98796.02,16837.49,50,30,0,14,0.597,1,0.905,1,0.1704268046425352,0.0
45939.89,18373.23,56,21,0,23,0.069,0,0.845,1,0.3999406615906133,0.0
137030.91,24474.11,67,14,1,2,0.643,3,0.84,1,0.17860284223464618,0.5
47767.1,93514.55,34,22,1,23,0.573,2,0.951,1,1.957718806458839,0.043478260869565216
47798.58,20362.88,47,11,1,19,0.309,1,0.924,1,0.4260143292959749,0.05263157894736842
129826.4,27689.7,45,6,1,18,0.369,1,0.923,1,0.21328250648558383,0.05555555555555555
71489.05,6014.43,56,20,3,20,0.255,4,1.0,0,0.0841307864631017,0.15
50702.55,13133.77,51,23,2,2,0.636,1,0.852,1,0.25903568952646366,1.0
60617.12,40008.88,60,20,2,6,0.233,1,0.916,1,0.660026078441206,0.3333333333333333
119494.5,23379.9,62,17,2,1,0.48,2,1.0,1,0.19565670386503145,2.0
125735.25,1038.16,26,0,1,20,0.601,1,0.918,1,0.008256714008203747,0.05
45007.55,27896.1,38,19,1,9,0.59,1,0.945,1,0.6198093430991022,0.1111111111111111
63770.59,62625.88,53,19,1,9,0.531,3,0.928,1,0.9820495623452755,0.1111111111111111
67691.31,4918.64,47,12,0,15,0.849,1,0.989,1,0.07266279822328746,0.0
41703.26,48326.19,44,7,0,11,0.506,1,0.796,1,1.1588108459626418,0.0
63391.45,2970.11,29,30,0,16,0.372,2,0.926,1,0.046853479451881924,0.0
65155.88,33117.81,49,11,0,23,0.3,3,0.944,1,0.5082858216326753,0.0
108579.38,17899.09,57,8,3,8,0.338,3,0.87,1,0.16484796652918812,0.375
111913.76,3907.47,22,21,1,22,0.634,2,0.964,1,0.03491500955735917,0.045454545454545456
56049.94,24055.44,49,14,3,13,0.171,3,0.995,1,0.4291786931440069,0.23076923076923078
59033.69,38031.61,65,17,1,10,0.28,1,0.972,1,0.6442356898238955,0.1
87647.12,22803.14,49,20,1,23,0.57,0,1.0,1,0.2601698720961967,0.043478260869565216
49951.5,26324.75,67,11,3,12,0.349,1,0.91,1,0.5270061960101299,0.25
84713.53,13773.99,38,4,5,4,0.383,0,0.975,1,0.16259492432908887,1.25
62478.93,5368.07,21,5,1,7,0.298,2,0.973,1,0.08591808470471565,0.14285714285714285
42020.51,28221.48,54,29,2,21,0.358,1,0.924,1,0.6716120294589475,0.09523809523809523
42258.72,56132.32,31,15,0,13,0.839,2,1.0,1,1.3283014724534958,0.0
124656.72,37509.69,21,12,1,14,0.742,2,0.96,0,0.3009038742556358,0.07142857142857142
60581.99,4944.38,29,9,2,17,0.181,1,0.856,1,0.08161468449616792,0.11764705882352941
135985.28,6724.05,66,22,1,5,0.494,1,0.993,1,0.049446896016980664,0.2
51586.03,10386.35,59,28,1,3,0.517,3,0.905,0,0.20134036288506793,0.3333333333333333
74101.04,6391.3,34,23,1,11,0.115,3,0.917,1,0.0862511511309423,0.09090909090909091
190774.44,18524.52,50,16,1,23,0.164,2,0.923,1,0.09710168720715416,0.043478260869565216
40389.23,23245.05,37,14,1,4,0.631,2,0.991,1,0.57552595085373,0.25
27670.61,7104.35,29,26,1,18,0.089,3,1.0,1,0.2567471407388561,0.05555555555555555
115972.47,29829.72,69,26,0,24,0.269,1,0.929,1,0.2572138025515883,0.0
44805.15,26604.74,60,12,1,3,0.42,3,0.925,1,0.5937875445121822,0.3333333333333333
64397.15,12604.68,38,29,3,4,0.08,3,0.797,1,0.19573350683997662,0.75
49935.1,16090.56,38,25,1,21,0.336,1,0.89,1,0.3222294538310727,0.047619047619047616
73336.65,5068.28,60,26,1,3,0.394,0,0.874,0,0.06910978344388516,0.3333333333333333
42378.7,14503.66,43,1,4,18,0.459,1,0.962,1,0.3422393796883812,0.2222222222222222
59944.21,18086.61,39,4,0,20,0.214,2,0.933,1,0.3017240530820241,0.0
79583.29,20086.7,39,9,2,8,0.289,1,0.876,0,0.25239846203895316,0.25
41291.15,23026.41,42,23,2,7,0.536,3,0.951,0,0.557659692210074,0.2857142857142857
47434.48,21096.96,46,2,0,13,0.592,1,0.935,1,0.4447600142343712,0.0
55593.43,15158.3,22,2,1,13,0.383,2,0.762,1,0.2726635143757095,0.07692307692307693
34172.47,21680.18,44,0,1,21,0.08,1,1.0,1,0.63443409270679,0.047619047619047616
53744.15,34525.31,42,5,2,15,0.171,0,1.0,1,0.6424012659982528,0.13333333333333333
68569.35,16916.64,34,28,1,24,0.615,2,0.923,1,0.24670847835074997,0.041666666666666664
54303.58,22127.22,38,22,1,6,0.375,5,0.965,1,0.4074725828389215,0.16666666666666666
57527.77,15948.43,41,22,1,7,0.241,2,0.917,1,0.2772301099103963,0.14285714285714285
64420.48,11822.19,38,9,1,6,0.595,0,0.828,0,0.18351601850839983,0.16666666666666666
48390.46,25285.81,65,19,4,16,0.467,0,1.0,1,0.5225370868555497,0.25
88709.36,12546.92,46,24,5,1,0.38,2,0.992,0,0.1414385133654442,5.0
124036.69,23135.48,45,16,0,21,0.106,2,1.0,1,0.1865212623780915,0.0
52742.21,18333.64,33,26,2,19,0.396,1,0.92,1,0.3476084904292027,0.10526315789473684
80860.58,14773.19,65,17,2,24,0.209,1,1.0,1,0.18269953047578932,0.08333333333333333
58355.85,14542.55,22,10,1,24,0.553,1,0.844,1,0.24920466414249814,0.041666666666666664
76619.88,12937.02,47,19,1,2,0.404,1,0.923,0,0.16884677971304574,0.5
131497.53,6175.57,29,29,1,18,0.574,4,0.992,1,0.04696339163176677,0.05555555555555555
81718.8,23086.63,58,25,2,13,0.586,0,0.896,1,0.2825130814451509,0.15384615384615385
